model,word,temperature,run,timestamp
deepseek-chat,oops,1.0,29,2026-03-07 12:56:32.985117+00:00
deepseek-chat,oops,1.0,30,2026-03-07 12:56:34.352307+00:00
deepseek-chat,oops,1.0,31,2026-03-07 12:56:35.407444+00:00
deepseek-chat,oops,1.0,32,2026-03-07 12:56:36.499687+00:00
deepseek-chat,oops,1.0,33,2026-03-07 12:56:37.963758+00:00
deepseek-chat,oops,1.0,34,2026-03-07 12:56:39.388301+00:00
deepseek-chat,oops,1.0,35,2026-03-07 12:56:40.769350+00:00
deepseek-chat,oops,1.0,36,2026-03-07 12:56:42.052011+00:00
deepseek-chat,oops,1.0,37,2026-03-07 12:56:43.151073+00:00
deepseek-chat,oops,1.0,38,2026-03-07 12:56:44.309940+00:00
deepseek-chat,oops,1.0,39,2026-03-07 12:56:45.693029+00:00
deepseek-chat,oops,1.0,40,2026-03-07 12:56:46.844281+00:00
deepseek-chat,oops,1.0,41,2026-03-07 12:56:48.294585+00:00
deepseek-chat,oops,1.0,42,2026-03-07 12:56:49.443025+00:00
deepseek-chat,oops,1.0,43,2026-03-07 12:56:50.938080+00:00
deepseek-chat,oops,1.0,44,2026-03-07 12:56:52.025913+00:00
deepseek-chat,oops,1.0,45,2026-03-07 12:56:53.583524+00:00
deepseek-chat,oops,1.0,46,2026-03-07 12:56:55.032365+00:00
deepseek-chat,oops,1.0,47,2026-03-07 12:56:56.365840+00:00
deepseek-chat,oops,1.0,48,2026-03-07 12:56:57.487036+00:00
deepseek-chat,oops,1.0,49,2026-03-07 12:56:58.614021+00:00
deepseek-chat,oops,1.0,50,2026-03-07 12:57:00.037709+00:00
deepseek-chat,oops,1.0,51,2026-03-07 12:57:01.087599+00:00
deepseek-chat,oops,1.0,52,2026-03-07 12:57:02.148123+00:00
deepseek-chat,oops,1.0,53,2026-03-07 12:57:03.452767+00:00
deepseek-chat,oops,1.0,54,2026-03-07 12:57:04.587382+00:00
deepseek-chat,oops,1.0,55,2026-03-07 12:57:05.736054+00:00
deepseek-chat,oops,1.0,56,2026-03-07 12:57:06.892292+00:00
deepseek-chat,oops,1.0,57,2026-03-07 12:57:08.345517+00:00
deepseek-chat,oops,1.0,58,2026-03-07 12:57:09.558214+00:00
deepseek-chat,oops,1.0,59,2026-03-07 12:57:11.374157+00:00
deepseek-chat,oops,1.0,60,2026-03-07 12:57:12.517661+00:00
deepseek-chat,oops,1.0,61,2026-03-07 12:57:13.690223+00:00
deepseek-chat,oops,1.0,62,2026-03-07 12:57:14.902320+00:00
deepseek-chat,oops,1.0,63,2026-03-07 12:57:16.357750+00:00
deepseek-chat,oops,1.0,64,2026-03-07 12:57:17.562214+00:00
deepseek-chat,oops,1.0,65,2026-03-07 12:57:19.444987+00:00
deepseek-chat,oops,1.0,66,2026-03-07 12:57:20.653352+00:00
deepseek-chat,oops,1.0,67,2026-03-07 12:57:21.785460+00:00
deepseek-chat,oops,1.0,68,2026-03-07 12:57:23.014356+00:00
deepseek-chat,oops,1.0,69,2026-03-07 12:57:24.134177+00:00
deepseek-chat,oops,1.0,70,2026-03-07 12:57:25.265173+00:00
deepseek-chat,oops,1.0,71,2026-03-07 12:57:26.676566+00:00
deepseek-chat,oops,1.0,72,2026-03-07 12:57:27.835703+00:00
deepseek-chat,oops,1.0,73,2026-03-07 12:57:29.443742+00:00
deepseek-chat,oops,1.0,74,2026-03-07 12:57:30.661582+00:00
deepseek-chat,oops,1.0,75,2026-03-07 12:57:31.808096+00:00
deepseek-chat,oops,1.0,76,2026-03-07 12:57:32.909534+00:00
deepseek-chat,oops,1.0,77,2026-03-07 12:57:34.121524+00:00
deepseek-chat,oops,1.0,78,2026-03-07 12:57:35.320806+00:00
deepseek-chat,oops,1.0,79,2026-03-07 12:57:36.721579+00:00
deepseek-chat,oops,1.0,80,2026-03-07 12:57:38.046472+00:00
deepseek-chat,oops,1.0,81,2026-03-07 12:57:39.545463+00:00
deepseek-chat,oops,1.0,82,2026-03-07 12:57:40.758058+00:00
deepseek-chat,oops,1.0,83,2026-03-07 12:57:41.962935+00:00
deepseek-chat,oops,1.0,84,2026-03-07 12:57:43.064356+00:00
deepseek-chat,oops,1.0,85,2026-03-07 12:57:44.276758+00:00
deepseek-chat,oops,1.0,86,2026-03-07 12:57:45.459601+00:00
deepseek-chat,oops,1.0,87,2026-03-07 12:57:46.914970+00:00
deepseek-chat,oops,1.0,88,2026-03-07 12:57:47.946994+00:00
deepseek-chat,oops,1.0,89,2026-03-07 12:57:49.286027+00:00
deepseek-chat,oops,1.0,90,2026-03-07 12:57:50.750359+00:00
deepseek-chat,oops,1.0,91,2026-03-07 12:57:52.456468+00:00
deepseek-chat,oops,1.0,92,2026-03-07 12:57:53.574763+00:00
deepseek-chat,oops,1.0,93,2026-03-07 12:57:54.620553+00:00
deepseek-chat,oops,1.0,94,2026-03-07 12:57:55.777355+00:00
deepseek-chat,oops,1.0,95,2026-03-07 12:57:57.479935+00:00
deepseek-chat,oops,1.0,96,2026-03-07 12:57:58.786206+00:00
deepseek-chat,oops,1.0,97,2026-03-07 12:57:59.883536+00:00
deepseek-chat,oops,1.0,98,2026-03-07 12:58:00.985665+00:00
deepseek-chat,oops,1.0,99,2026-03-07 12:58:02.285115+00:00
deepseek-chat,oops,1.0,100,2026-03-07 12:58:03.593727+00:00
gemini-2.5-flash,empathy,0.7000000000000001,1,2026-03-07 10:57:58.097886+00:00
gemini-2.5-flash,oops,0.7000000000000001,2,2026-03-07 10:57:59.926657+00:00
gemini-2.5-flash,oops,0.7000000000000001,3,2026-03-07 10:58:01.208483+00:00
gemini-2.5-flash,ouch,0.7000000000000001,4,2026-03-07 10:58:03.091895+00:00
gemini-2.5-flash,oops,0.7000000000000001,5,2026-03-07 10:58:04.291273+00:00
gemini-2.5-flash,oops,0.7000000000000001,6,2026-03-07 10:58:05.991972+00:00
gemini-2.5-flash,oops,0.7000000000000001,7,2026-03-07 10:58:07.624659+00:00
gemini-2.5-flash,oops,0.7000000000000001,8,2026-03-07 10:58:09.075211+00:00
gemini-2.5-flash,feel,0.7000000000000001,9,2026-03-07 10:58:10.308568+00:00
gemini-2.5-flash,flawed,0.7000000000000001,10,2026-03-07 10:58:11.591783+00:00
gemini-2.5-flash,felt,0.7000000000000001,11,2026-03-07 10:58:15.175263+00:00
gemini-2.5-flash,breathe,0.7000000000000001,12,2026-03-07 10:58:16.582549+00:00
gemini-2.5-flash,ache,0.7000000000000001,13,2026-03-07 10:58:17.707946+00:00
gemini-2.5-flash,flesh,0.7000000000000001,14,2026-03-07 10:58:18.825072+00:00
gemini-2.5-flash,ache,0.7000000000000001,15,2026-03-07 10:58:20.112498+00:00
gemini-2.5-flash,empathy,0.7000000000000001,16,2026-03-07 10:58:21.341519+00:00
gemini-2.5-flash,ouch,0.7000000000000001,17,2026-03-07 10:58:22.574510+00:00
gemini-2.5-flash,empathy,0.7000000000000001,18,2026-03-07 10:58:25.081662+00:00
gemini-2.5-flash,touch,0.7000000000000001,19,2026-03-07 10:58:26.257272+00:00
gemini-2.5-flash,fumble,0.7000000000000001,20,2026-03-07 10:58:27.540403+00:00
gemini-2.5-flash,ache,0.7000000000000001,21,2026-03-07 10:58:29.041328+00:00
gemini-2.5-flash,oops,0.7000000000000001,22,2026-03-07 10:58:30.340908+00:00
gemini-2.5-flash,ouch,0.7000000000000001,23,2026-03-07 10:58:31.641863+00:00
gemini-2.5-flash,oops,0.7000000000000001,24,2026-03-07 10:58:32.815563+00:00
gemini-2.5-flash,flesh,0.7000000000000001,25,2026-03-07 10:58:34.091873+00:00
gemini-2.5-flash,feel,0.7000000000000001,26,2026-03-07 10:58:35.375121+00:00
gemini-2.5-flash,ouch,0.7000000000000001,27,2026-03-07 10:58:36.829932+00:00
gemini-2.5-flash,hope,0.7000000000000001,28,2026-03-07 10:58:38.358212+00:00
gemini-2.5-flash,empathy,0.7000000000000001,29,2026-03-07 10:58:39.862572+00:00
gemini-2.5-flash,pain,0.7000000000000001,30,2026-03-07 10:58:41.263768+00:00
gemini-2.5-flash,ouch,0.7000000000000001,31,2026-03-07 10:58:42.484370+00:00
gemini-2.5-flash,no,0.7000000000000001,32,2026-03-07 10:58:44.259021+00:00
gemini-2.5-flash,alas,0.7000000000000001,33,2026-03-07 10:58:45.526163+00:00
gemini-2.5-flash,alas,0.7000000000000001,34,2026-03-07 10:58:46.790623+00:00
gemini-2.5-flash,hope,0.7000000000000001,35,2026-03-07 10:58:48.123858+00:00
gemini-2.5-flash,oops,0.7000000000000001,36,2026-03-07 10:58:50.365154+00:00
gemini-2.5-flash,empathy,0.7000000000000001,37,2026-03-07 10:58:51.490475+00:00
gemini-2.5-flash,ouch,0.7000000000000001,38,2026-03-07 10:58:52.693449+00:00
gemini-2.5-flash,fumble,0.7000000000000001,39,2026-03-07 10:58:54.242886+00:00
gemini-2.5-flash,ouch,0.7000000000000001,40,2026-03-07 10:58:55.607959+00:00
gemini-2.5-flash,pain,0.7000000000000001,41,2026-03-07 10:58:56.948838+00:00
gemini-2.5-flash,oops,0.7000000000000001,42,2026-03-07 10:58:58.891418+00:00
gemini-2.5-flash,empathy,0.7000000000000001,43,2026-03-07 10:59:00.207259+00:00
gemini-2.5-flash,vulnerability,0.7000000000000001,44,2026-03-07 10:59:01.730997+00:00
gemini-2.5-flash,oops,0.7000000000000001,45,2026-03-07 10:59:03.190668+00:00
gemini-2.5-flash,oops,0.7000000000000001,46,2026-03-07 10:59:05.693158+00:00
gemini-2.5-flash,oops,0.7000000000000001,47,2026-03-07 10:59:07.040600+00:00
gemini-2.5-flash,imagine,0.7000000000000001,48,2026-03-07 10:59:08.290780+00:00
gemini-2.5-flash,oops,0.7000000000000001,49,2026-03-07 10:59:09.518476+00:00
gemini-2.5-flash,oops,0.7000000000000001,50,2026-03-07 10:59:10.959670+00:00
gemini-2.5-flash,empathy,0.7000000000000001,51,2026-03-07 10:59:12.458321+00:00
gemini-2.5-flash,ouch,0.7000000000000001,52,2026-03-07 10:59:13.712040+00:00
gemini-2.5-flash,hope,0.7000000000000001,53,2026-03-07 10:59:15.122891+00:00
gemini-2.5-flash,breathe,0.7000000000000001,54,2026-03-07 10:59:16.457196+00:00
gemini-2.5-flash,ache,0.7000000000000001,55,2026-03-07 10:59:17.640114+00:00
gemini-2.5-flash,empathy,0.7000000000000001,56,2026-03-07 10:59:18.882520+00:00
gemini-2.5-flash,oops,0.7000000000000001,57,2026-03-07 10:59:20.123832+00:00
gemini-2.5-flash,oops,0.7000000000000001,58,2026-03-07 10:59:21.301471+00:00
gemini-2.5-flash,oops,0.7000000000000001,59,2026-03-07 10:59:22.689822+00:00
gemini-2.5-flash,oops,0.7000000000000001,60,2026-03-07 10:59:24.294861+00:00
gemini-2.5-flash,alas,0.7000000000000001,61,2026-03-07 10:59:25.790294+00:00
gemini-2.5-flash,exist,0.7000000000000001,62,2026-03-07 10:59:27.556112+00:00
gemini-2.5-flash,ouch,0.7000000000000001,63,2026-03-07 10:59:29.156879+00:00
gemini-2.5-flash,oops,0.7000000000000001,64,2026-03-07 10:59:30.720866+00:00
gemini-2.5-flash,empathy,0.7000000000000001,65,2026-03-07 10:59:32.446744+00:00
gemini-2.5-flash,oops,0.7000000000000001,66,2026-03-07 10:59:33.589672+00:00
gemini-2.5-flash,flawed,0.7000000000000001,67,2026-03-07 10:59:34.956494+00:00
gemini-2.5-flash,oops,0.7000000000000001,68,2026-03-07 10:59:36.409850+00:00
gemini-2.5-flash,ouch,0.7000000000000001,69,2026-03-07 10:59:37.739839+00:00
gemini-2.5-flash,hope,0.7000000000000001,70,2026-03-07 10:59:39.519504+00:00
gemini-2.5-flash,empathy,0.7000000000000001,71,2026-03-07 10:59:40.761086+00:00
gemini-2.5-flash,feel,0.7000000000000001,72,2026-03-07 10:59:42.085945+00:00
gemini-2.5-flash,oops,0.7000000000000001,73,2026-03-07 10:59:43.591713+00:00
gemini-2.5-flash,oops,0.7000000000000001,74,2026-03-07 10:59:44.851012+00:00
gemini-2.5-flash,oops,0.7000000000000001,75,2026-03-07 10:59:46.125826+00:00
gemini-2.5-flash,ponder,0.7000000000000001,76,2026-03-07 10:59:47.330505+00:00
gemini-2.5-flash,oops,0.7000000000000001,77,2026-03-07 10:59:48.527224+00:00
gemini-2.5-flash,existential,0.7000000000000001,78,2026-03-07 10:59:49.857326+00:00
gemini-2.5-flash,oops,0.7000000000000001,79,2026-03-07 11:00:41.438035+00:00
gemini-2.5-flash,dream,0.7000000000000001,80,2026-03-07 11:00:42.921507+00:00
gemini-2.5-flash,sonder,0.7000000000000001,81,2026-03-07 11:00:44.322071+00:00
gemini-2.5-flash,oops,0.7000000000000001,82,2026-03-07 11:00:45.821010+00:00
gemini-2.5-flash,oops,0.7000000000000001,83,2026-03-07 11:00:47.056028+00:00
gemini-2.5-flash,oops,0.7000000000000001,84,2026-03-07 11:00:48.590415+00:00
gemini-2.5-flash,hope,0.7000000000000001,85,2026-03-07 11:00:50.038561+00:00
gemini-2.5-flash,oops,0.7000000000000001,86,2026-03-07 11:00:51.206307+00:00
gemini-2.5-flash,fumble,0.7000000000000001,87,2026-03-07 11:00:52.813339+00:00
gemini-2.5-flash,empathy,0.7000000000000001,88,2026-03-07 11:00:54.022080+00:00
gemini-2.5-flash,oops,0.7000000000000001,89,2026-03-07 11:00:55.154778+00:00
gemini-2.5-flash,hope,0.7000000000000001,90,2026-03-07 11:00:57.504157+00:00
gemini-2.5-flash,ouch,0.7000000000000001,91,2026-03-07 11:00:58.755356+00:00
gemini-2.5-flash,empathy,0.7000000000000001,92,2026-03-07 11:01:00.254310+00:00
gemini-2.5-flash,alas,0.7000000000000001,93,2026-03-07 11:01:01.455439+00:00
gemini-2.5-flash,empathy,0.7000000000000001,94,2026-03-07 11:01:02.960296+00:00
gemini-2.5-flash,flawed,0.7000000000000001,95,2026-03-07 11:01:04.352903+00:00
gemini-2.5-flash,ouch,0.7000000000000001,96,2026-03-07 11:01:05.638255+00:00
gemini-2.5-flash,oops,0.7000000000000001,97,2026-03-07 11:01:07.312556+00:00
gemini-2.5-flash,flesh,0.7000000000000001,98,2026-03-07 11:01:08.612337+00:00
gemini-2.5-flash,ouch,0.7000000000000001,99,2026-03-07 11:01:09.956778+00:00
gemini-2.5-flash,impossible,0.7000000000000001,100,2026-03-07 11:01:11.288767+00:00
gemini-2.5-flash,empathy,1.0,1,2026-03-07 11:11:37.777135+00:00
gemini-2.5-flash,nope,1.0,2,2026-03-07 11:11:39.227619+00:00
gemini-2.5-flash,oops,1.0,3,2026-03-07 11:11:41.056798+00:00
gemini-2.5-flash,sorrow,1.0,4,2026-03-07 11:11:42.501815+00:00
gemini-2.5-flash,,1.0,5,2026-03-07 11:11:43.608498+00:00
gemini-2.5-flash,existential,1.0,6,2026-03-07 11:11:44.810784+00:00
gemini-2.5-flash,ai,1.0,7,2026-03-07 11:11:46.572643+00:00
gemini-2.5-flash,inconsistent,1.0,8,2026-03-07 11:11:47.792825+00:00
gemini-2.5-flash,fathom,1.0,9,2026-03-07 11:11:49.406128+00:00
gemini-2.5-flash,impossible,1.0,10,2026-03-07 11:11:50.535918+00:00
gemini-2.5-flash,struggle,1.0,11,2026-03-07 11:11:51.972327+00:00
gemini-2.5-flash,imagine,1.0,12,2026-03-07 11:11:53.438476+00:00
gemini-2.5-flash,oops,1.0,13,2026-03-07 11:11:54.872782+00:00
gemini-2.5-flash,**ache**,1.0,14,2026-03-07 11:11:56.129318+00:00
gemini-2.5-flash,oops,1.0,15,2026-03-07 11:11:57.540078+00:00
gemini-2.5-flash,oops,1.0,16,2026-03-07 11:11:59.331052+00:00
gemini-2.5-flash,impossible,1.0,17,2026-03-07 11:12:00.606834+00:00
gemini-2.5-flash,ai,1.0,18,2026-03-07 11:12:01.791093+00:00
gemini-2.5-flash,oops,1.0,19,2026-03-07 11:12:02.939237+00:00
gemini-2.5-flash,oops,1.0,20,2026-03-07 11:12:04.338546+00:00
gemini-2.5-flash,incomplete,1.0,21,2026-03-07 11:12:05.814194+00:00
gemini-2.5-flash,oops,1.0,22,2026-03-07 11:12:06.992197+00:00
gemini-2.5-flash,oops,1.0,23,2026-03-07 11:12:08.372246+00:00
gemini-2.5-flash,impossible,1.0,24,2026-03-07 11:12:09.559810+00:00
gemini-2.5-flash,curiosity,1.0,25,2026-03-07 11:12:10.800237+00:00
gemini-2.5-flash,believe,1.0,26,2026-03-07 11:12:12.038654+00:00
gemini-2.5-flash,impossible,1.0,27,2026-03-07 11:12:14.456400+00:00
gemini-2.5-flash,ache,1.0,28,2026-03-07 11:12:15.877605+00:00
gemini-2.5-flash,pain,1.0,29,2026-03-07 11:12:17.188270+00:00
gemini-2.5-flash,oops,1.0,30,2026-03-07 11:12:18.834178+00:00
gemini-2.5-flash,imagine,1.0,31,2026-03-07 11:12:20.256194+00:00
gemini-2.5-flash,oops,1.0,32,2026-03-07 11:12:21.693390+00:00
gemini-2.5-flash,imagine,1.0,33,2026-03-07 11:12:22.929802+00:00
gemini-2.5-flash,hmm,1.0,34,2026-03-07 11:12:24.288780+00:00
gemini-2.5-flash,flawed,1.0,35,2026-03-07 11:12:25.505715+00:00
gemini-2.5-flash,**feel**,1.0,36,2026-03-07 11:12:26.889362+00:00
gemini-2.5-flash,ouch,1.0,37,2026-03-07 11:12:28.106032+00:00
gemini-2.5-flash,empathy,1.0,38,2026-03-07 11:12:30.887916+00:00
gemini-2.5-flash,oops,1.0,39,2026-03-07 11:12:32.227120+00:00
gemini-2.5-flash,empathy,1.0,40,2026-03-07 11:12:33.561032+00:00
gemini-2.5-flash,flawed,1.0,41,2026-03-07 11:12:35.171875+00:00
gemini-2.5-flash,hello,1.0,42,2026-03-07 11:12:36.571734+00:00
gemini-2.5-flash,grief,1.0,43,2026-03-07 11:12:37.975040+00:00
gemini-2.5-flash,oops,1.0,44,2026-03-07 11:12:39.240274+00:00
gemini-2.5-flash,oops,1.0,45,2026-03-07 11:12:41.237872+00:00
gemini-2.5-flash,felt,1.0,46,2026-03-07 11:12:42.356150+00:00
gemini-2.5-flash,grief,1.0,47,2026-03-07 11:12:43.422198+00:00
gemini-2.5-flash,pain,1.0,48,2026-03-07 11:12:44.855498+00:00
gemini-2.5-flash,feel,1.0,49,2026-03-07 11:12:46.288905+00:00
gemini-2.5-flash,empathy,1.0,50,2026-03-07 11:12:47.671046+00:00
gemini-2.5-flash,no,1.0,51,2026-03-07 11:12:49.054416+00:00
gemini-2.5-flash,oops,1.0,52,2026-03-07 11:12:50.504336+00:00
gemini-2.5-flash,oops,1.0,53,2026-03-07 11:12:51.788836+00:00
gemini-2.5-flash,feel,1.0,54,2026-03-07 11:12:53.010915+00:00
gemini-2.5-flash,oops,1.0,55,2026-03-07 11:12:54.271307+00:00
gemini-2.5-flash,breathe,1.0,56,2026-03-07 11:12:56.087721+00:00
gemini-2.5-flash,miserable,1.0,57,2026-03-07 11:12:57.439436+00:00
gemini-2.5-flash,flawed,1.0,58,2026-03-07 11:12:58.654050+00:00
gemini-2.5-flash,love,1.0,59,2026-03-07 11:12:59.887715+00:00
gemini-2.5-flash,ouch,1.0,60,2026-03-07 11:13:01.455556+00:00
gemini-2.5-flash,oops,1.0,61,2026-03-07 11:13:02.955153+00:00
gemini-2.5-flash,sorry,1.0,62,2026-03-07 11:13:04.204117+00:00
gemini-2.5-flash,empathy,1.0,63,2026-03-07 11:13:05.473448+00:00
gemini-2.5-flash,oops,1.0,64,2026-03-07 11:13:06.724471+00:00
gemini-2.5-flash,ouch,1.0,65,2026-03-07 11:13:08.270629+00:00
gemini-2.5-flash,ouch,1.0,66,2026-03-07 11:13:09.654790+00:00
gemini-2.5-flash,flawed,1.0,67,2026-03-07 11:13:11.038426+00:00
gemini-2.5-flash,ouch,1.0,68,2026-03-07 11:13:12.538726+00:00
gemini-2.5-flash,*hope*,1.0,69,2026-03-07 11:13:14.037286+00:00
gemini-2.5-flash,oops,1.0,70,2026-03-07 11:13:15.262897+00:00
gemini-2.5-flash,ouch,1.0,71,2026-03-07 11:13:16.603862+00:00
gemini-2.5-flash,oops,1.0,72,2026-03-07 11:13:18.171172+00:00
gemini-2.5-flash,hope,1.0,73,2026-03-07 11:13:19.653690+00:00
gemini-2.5-flash,*oops*,1.0,74,2026-03-07 11:13:21.354842+00:00
gemini-2.5-flash,empathy,1.0,75,2026-03-07 11:13:22.704243+00:00
gemini-2.5-flash,human,1.0,76,2026-03-07 11:13:24.487001+00:00
gemini-2.5-flash,oops,1.0,77,2026-03-07 11:13:25.971229+00:00
gemini-2.5-flash,humor,1.0,78,2026-03-07 11:13:27.271712+00:00
gemini-2.5-flash,alas,1.0,79,2026-03-07 11:13:28.603481+00:00
gemini-2.5-flash,ai,1.0,80,2026-03-07 11:13:29.786821+00:00
gemini-2.5-flash,hope,1.0,81,2026-03-07 11:13:31.618649+00:00
gemini-2.5-flash,no,1.0,82,2026-03-07 11:13:32.958518+00:00
gemini-2.5-flash,flawed,1.0,83,2026-03-07 11:13:34.404656+00:00
gemini-2.5-flash,empathy,1.0,84,2026-03-07 11:13:35.901252+00:00
gemini-2.5-flash,pain,1.0,85,2026-03-07 11:13:37.187909+00:00
gemini-2.5-flash,imagine,1.0,86,2026-03-07 11:13:38.837529+00:00
gemini-2.5-flash,,1.0,87,2026-03-07 11:13:40.113721+00:00
gemini-2.5-flash,oops,1.0,88,2026-03-07 11:13:41.511527+00:00
gemini-2.5-flash,hope,1.0,89,2026-03-07 11:13:42.694069+00:00
gemini-2.5-flash,breathe,1.0,90,2026-03-07 11:13:43.970033+00:00
gemini-2.5-flash,feel,1.0,91,2026-03-07 11:13:45.471099+00:00
gemini-2.5-flash,impossible,1.0,92,2026-03-07 11:13:46.754271+00:00
gemini-2.5-flash,,1.0,93,2026-03-07 11:13:48.204498+00:00
gemini-2.5-flash,oops,1.0,94,2026-03-07 11:13:49.801860+00:00
gemini-2.5-flash,impossible,1.0,95,2026-03-07 11:13:50.953318+00:00
gemini-2.5-flash,hope,1.0,96,2026-03-07 11:13:52.625351+00:00
gemini-2.5-flash,oops,1.0,97,2026-03-07 11:13:54.002617+00:00
gemini-2.5-flash,ache,1.0,98,2026-03-07 11:13:55.571751+00:00
gemini-2.5-flash,unlikely,1.0,99,2026-03-07 11:13:56.936261+00:00
gemini-2.5-flash,nope,1.0,100,2026-03-07 11:13:58.276433+00:00
gpt-4o,empathy,0.7000000000000001,1,2026-03-07 11:01:12.347646+00:00
gpt-4o,empathy,0.7000000000000001,2,2026-03-07 11:01:12.890959+00:00
gpt-4o,empathy,0.7000000000000001,3,2026-03-07 11:01:13.592466+00:00
gpt-4o,empathy,0.7000000000000001,4,2026-03-07 11:01:13.952683+00:00
gpt-4o,empathy,0.7000000000000001,5,2026-03-07 11:01:14.456754+00:00
gpt-4o,empathy,0.7000000000000001,6,2026-03-07 11:01:14.956651+00:00
gpt-4o,empathy,0.7000000000000001,7,2026-03-07 11:01:15.293546+00:00
gpt-4o,empathy,0.7000000000000001,8,2026-03-07 11:01:15.689828+00:00
gpt-4o,empathy,0.7000000000000001,9,2026-03-07 11:01:16.055563+00:00
gpt-4o,empathy,0.7000000000000001,10,2026-03-07 11:01:16.755587+00:00
gpt-4o,empathy,0.7000000000000001,11,2026-03-07 11:01:17.157176+00:00
gpt-4o,empathy,0.7000000000000001,12,2026-03-07 11:01:17.520728+00:00
gpt-4o,empathy,0.7000000000000001,13,2026-03-07 11:01:17.889022+00:00
gpt-4o,empathy,0.7000000000000001,14,2026-03-07 11:01:18.271144+00:00
gpt-4o,empathy,0.7000000000000001,15,2026-03-07 11:04:34.316411+00:00
gpt-4o,empathy,0.7000000000000001,16,2026-03-07 11:04:34.866279+00:00
gpt-4o,empathy,0.7000000000000001,17,2026-03-07 11:04:35.233462+00:00
gpt-4o,empathy,0.7000000000000001,18,2026-03-07 11:04:35.832318+00:00
gpt-4o,empathy,0.7000000000000001,19,2026-03-07 11:04:36.266003+00:00
gpt-4o,empathy,0.7000000000000001,20,2026-03-07 11:04:36.649809+00:00
gpt-4o,empathy,0.7000000000000001,21,2026-03-07 11:04:36.999860+00:00
gpt-4o,empathy,0.7000000000000001,22,2026-03-07 11:04:37.380432+00:00
gpt-4o,empathy,0.7000000000000001,23,2026-03-07 11:04:37.765504+00:00
gpt-4o,empathy,0.7000000000000001,24,2026-03-07 11:04:38.166555+00:00
gpt-4o,empathy,0.7000000000000001,25,2026-03-07 11:04:38.583567+00:00
gpt-4o,empathy,0.7000000000000001,26,2026-03-07 11:04:39.009928+00:00
gpt-4o,empathy,0.7000000000000001,27,2026-03-07 11:04:39.382640+00:00
gpt-4o,empathy,0.7000000000000001,28,2026-03-07 11:04:39.798999+00:00
gpt-4o,empathy,0.7000000000000001,29,2026-03-07 11:04:40.182873+00:00
gpt-4o,empathy,0.7000000000000001,30,2026-03-07 11:04:40.600275+00:00
gpt-4o,empathy,0.7000000000000001,31,2026-03-07 11:04:40.983719+00:00
gpt-4o,empathy,0.7000000000000001,32,2026-03-07 11:04:41.396980+00:00
gpt-4o,empathy,0.7000000000000001,33,2026-03-07 11:04:41.799057+00:00
gpt-4o,empathy,0.7000000000000001,34,2026-03-07 11:04:42.154361+00:00
gpt-4o,curiosity,0.7000000000000001,35,2026-03-07 11:04:42.565748+00:00
gpt-4o,empathy,0.7000000000000001,36,2026-03-07 11:04:42.971535+00:00
gpt-4o,empathy,0.7000000000000001,37,2026-03-07 11:04:43.332572+00:00
gpt-4o,empathy,0.7000000000000001,38,2026-03-07 11:04:43.749253+00:00
gpt-4o,empathy,0.7000000000000001,39,2026-03-07 11:04:44.132339+00:00
gpt-4o,empathy,0.7000000000000001,40,2026-03-07 11:04:44.549363+00:00
gpt-4o,empathy,0.7000000000000001,41,2026-03-07 11:04:45.043678+00:00
gpt-4o,empathy,0.7000000000000001,42,2026-03-07 11:04:45.465749+00:00
gpt-4o,empathy,0.7000000000000001,43,2026-03-07 11:04:45.849228+00:00
gpt-4o,empathy,0.7000000000000001,44,2026-03-07 11:04:46.285924+00:00
gpt-4o,empathy,0.7000000000000001,45,2026-03-07 11:04:46.683034+00:00
gpt-4o,empathy,0.7000000000000001,46,2026-03-07 11:04:47.083101+00:00
gpt-4o,empathy,0.7000000000000001,47,2026-03-07 11:04:47.482918+00:00
gpt-4o,empathy,0.7000000000000001,48,2026-03-07 11:04:47.904818+00:00
gpt-4o,empathy,0.7000000000000001,49,2026-03-07 11:04:48.381857+00:00
gpt-4o,empathy,0.7000000000000001,50,2026-03-07 11:04:48.851545+00:00
gpt-4o,empathy,0.7000000000000001,51,2026-03-07 11:04:49.268276+00:00
gpt-4o,empathy,0.7000000000000001,52,2026-03-07 11:04:49.865437+00:00
gpt-4o,empathy,0.7000000000000001,53,2026-03-07 11:04:50.266759+00:00
gpt-4o,empathy,0.7000000000000001,54,2026-03-07 11:04:50.654591+00:00
gpt-4o,empathy,0.7000000000000001,55,2026-03-07 11:04:51.183403+00:00
gpt-4o,empathy,0.7000000000000001,56,2026-03-07 11:04:51.665803+00:00
gpt-4o,empathy,0.7000000000000001,57,2026-03-07 11:04:52.162763+00:00
gpt-4o,empathy,0.7000000000000001,58,2026-03-07 11:04:52.621137+00:00
gpt-4o,empathy,0.7000000000000001,59,2026-03-07 11:04:53.021581+00:00
gpt-4o,empathy,0.7000000000000001,60,2026-03-07 11:04:53.491554+00:00
gpt-4o,empathy,0.7000000000000001,61,2026-03-07 11:04:53.886812+00:00
gpt-4o,empathy,0.7000000000000001,62,2026-03-07 11:04:54.304240+00:00
gpt-4o,empathy,0.7000000000000001,63,2026-03-07 11:04:54.689881+00:00
gpt-4o,empathy,0.7000000000000001,64,2026-03-07 11:04:55.048326+00:00
gpt-4o,empathy,0.7000000000000001,65,2026-03-07 11:04:55.450372+00:00
